application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
545541,2014-05-17 17:15:45,Hired,Male,Operations Department,c5,85322.0
51387,2014-08-29 11:09:17,Rejected,Male,Service Department,c9,39630.0
187628,2014-05-13 09:32:27,Rejected,Female,Operations Department,i7,87060.0
20274,2014-05-20 17:29:15,Hired,Male,Operations Department,i7,42409.0
476863,2014-05-21 07:33:18,Rejected,Male,Operations Department,i7,86320.0
553212,2014-06-17 13:24:23,Hired,Male,Service Department,c5,37219.0
654399,2014-06-17 13:27:43,Rejected,Male,Service Department,c5,87338.0
299015,2014-07-29 11:55:03,Hired,Male,Service Department,b9,57769.0
850119,2014-06-07 15:13:46,Rejected,Female,Finance Department,i6,24204.0
709912,2014-06-04 09:33:01,Hired,Female,Finance Department,i6,58771.0
496401,2014-07-10 09:51:16,Rejected,Female,Finance Department,i6,99762.0
294190,2014-07-10 09:51:38,Rejected,Female,Finance Department,i6,67051.0
588537,2014-07-10 09:52:03,Rejected,Female,Finance Department,i6,13802.0
265882,2014-07-10 09:57:44,Rejected,Female,Finance Department,i6,56785.0
198865,2014-06-19 09:34:10,Hired,Female,Operations Department,c9,49604.0
571114,2014-05-13 17:32:16,Rejected,Male,Production Department,c5,91926.0
480106,2014-05-22 09:32:15,Hired,Male,Marketing Department,i7,27928.0
45977,2014-06-12 09:31:53,Hired,Male,Marketing Department,i7,47813.0
161328,2014-05-30 23:02:06,Hired,Female,Finance Department,c8,22912.0
507460,2014-05-02 09:33:32,Hired,Male,Purchase Department,c9,19477.0
529167,2014-05-06 12:35:03,Rejected,Female,Purchase Department,c9,55175.0
876558,2014-05-06 12:39:05,Hired,Male,Purchase Department,c9,69352.0
107983,2014-05-08 09:32:23,Hired,Male,Purchase Department,c9,98779.0
589965,2014-05-08 09:32:58,Rejected,Male,Purchase Department,c9,64388.0
822154,2014-05-13 19:35:17,Hired,Female,Purchase Department,c9,72835.0
191002,2014-05-13 19:35:42,Rejected,Female,Purchase Department,c9,23976.0
872734,2014-05-13 19:36:09,Rejected,Male,Purchase Department,c9,87545.0
890170,2014-05-13 19:37:16,Rejected,Male,Purchase Department,c9,56592.0
355469,2014-05-13 19:38:59,Rejected,Male,Purchase Department,c9,21741.0
527847,2014-07-18 19:47:57,Rejected,Male,Purchase Department,c9,10127.0
944319,2014-07-18 19:51:56,Rejected,Female,Purchase Department,c9,17048.0
279834,2014-07-22 17:12:30,Hired,Male,Purchase Department,c5,78795.0
901345,2014-07-22 17:14:18,Hired,Male,Purchase Department,c5,8630.0
410046,2014-08-29 09:31:44,Hired,Female,Purchase Department,c9,5352.0
680526,2014-08-29 09:33:05,Rejected,Female,Purchase Department,c9,30324.0
653570,2014-08-29 09:33:34,Hired,Male,Purchase Department,c9,67527.0
373265,2014-05-23 09:31:25,Rejected,Male,Operations Department,c5,82628.0
395383,2014-08-08 09:32:14,Hired,Male,Marketing Department,c5,14051.0
506014,2014-06-09 09:31:19,Hired,Male,Operations Department,i6,27703.0
448476,2014-06-30 07:55:05,Hired,Male,Operations Department,i6,42138.0
164695,2014-06-30 08:00:06,Hired,Male,Operations Department,i6,16268.0
677313,2014-07-28 09:31:33,Hired,Male,Operations Department,c9,18431.0
805606,2014-07-29 12:04:52,Hired,Male,Operations Department,b9,10691.0
476925,2014-08-14 11:22:26,Hired,Male,Operations Department,c9,99554.0
345513,2014-08-14 11:23:37,Hired,Male,Operations Department,c9,24756.0
264413,2014-08-14 11:22:14,Rejected,Don’t want to say,Operations Department,c9,84552.0
971950,2014-08-21 17:29:23,Hired,Male,Operations Department,i6,28180.0
828711,2014-08-21 17:30:34,Hired,Female,Operations Department,i6,75762.0
369701,2014-08-21 18:52:01,Hired,Male,Operations Department,i6,42790.0
786103,2014-08-22 13:50:32,Rejected,Female,Operations Department,b9,19217.0
596520,2014-08-27 13:56:36,Rejected,Female,Operations Department,c9,43284.0
716768,2014-08-25 09:34:26,Rejected,Male,Operations Department,i5,5433.0
729601,2014-08-26 09:29:32,Hired,Female,Operations Department,i5,37115.0
391507,2014-08-11 09:33:07,Hired,Female,Sales Department,c9,24210.0
794711,2014-07-29 14:26:30,Hired,Female,Sales Department,i7,90076.0
656787,2014-05-23 17:58:44,Rejected,Female,Service Department,c9,32731.0
410418,2014-05-23 18:01:52,Hired,Male,Service Department,c9,75381.0
475908,2014-05-16 17:41:58,Hired,Male,Service Department,c9,58723.0
825365,2014-05-16 17:45:45,Rejected,Male,Service Department,c9,66849.0
747318,2014-05-16 17:42:25,Hired,Don’t want to say,Service Department,c9,14799.0
729869,2014-05-16 17:42:47,Hired,Don’t want to say,Service Department,c9,33179.0
114826,2014-08-20 15:22:58,Rejected,Female,Service Department,c9,41054.0
899997,2014-08-20 18:46:55,Rejected,Female,Service Department,c9,91371.0
390743,2014-08-20 18:48:16,Hired,Female,Service Department,c9,33532.0
169266,2014-08-20 18:51:07,Rejected,Female,Service Department,c9,1188.0
114741,2014-08-20 18:49:14,Hired,Female,Service Department,c9,12959.0
161963,2014-08-20 18:56:03,Rejected,Female,Service Department,c9,68381.0
897881,2014-08-20 18:56:30,Rejected,Female,Service Department,c9,7690.0
331487,2014-08-26 15:11:21,Hired,Male,Service Department,c9,55670.0
219953,2014-08-28 16:17:01,Hired,Female,Service Department,c9,88338.0
590522,2014-08-28 16:20:37,Rejected,Female,Service Department,c9,91558.0
646084,2014-05-29 07:31:50,Rejected,Female,Operations Department,c8,89351.0
510340,2014-05-27 11:56:27,Hired,Male,Operations Department,c8,88420.0
259229,2014-06-26 10:19:46,Hired,Male,Sales Department,i5,27256.0
604800,2014-06-26 10:21:09,Rejected,Male,Sales Department,i5,78196.0
696733,2014-06-26 10:21:39,Hired,Female,Sales Department,i5,88465.0
930905,2014-06-26 10:24:49,Rejected,Male,Sales Department,i5,25454.0
379513,2014-07-02 11:58:23,Hired,Male,Sales Department,i5,12909.0
492225,2014-07-02 11:59:51,Hired,Male,Sales Department,i5,71033.0
909614,2014-07-02 12:00:28,Rejected,Female,Sales Department,i5,96078.0
591038,2014-07-02 12:01:50,Rejected,Female,Sales Department,i5,42203.0
676043,2014-07-02 12:03:26,Hired,Female,Sales Department,i5,63510.0
273255,2014-06-25 18:28:22,Hired,Male,Operations Department,c9,36183.0
84107,2014-06-25 18:30:18,Hired,Male,Operations Department,c9,62664.0
365351,2014-06-25 18:33:47,Rejected,Female,Operations Department,c9,45092.0
322814,2014-06-25 18:34:53,Rejected,Female,Operations Department,c9,86015.0
228996,2014-06-25 18:30:11,Hired,Female,Operations Department,c9,56965.0
696532,2014-07-15 09:32:29,Hired,Female,Service Department,c5,12626.0
432427,2014-05-13 16:16:08,Hired,Female,General Management,c9,80332.0
274225,2014-05-14 15:11:28,Hired,Female,General Management,c9,91583.0
190670,2014-05-12 16:02:31,Hired,Female,General Management,c9,78751.0
795543,2014-05-20 14:32:22,Hired,Female,Production Department,i5,8091.0
498378,2014-05-01 09:34:50,Rejected,Male,Operations Department,c5,64300.0
209648,2014-05-02 17:41:19,Hired,Male,Operations Department,c5,83423.0
516009,2014-05-02 17:43:00,Rejected,Female,Operations Department,c5,52475.0
568970,2014-05-02 17:42:25,Hired,Female,Operations Department,c5,19753.0
76858,2014-07-10 09:31:18,Rejected,Male,Service Department,c9,69372.0
45586,2014-07-10 09:31:48,Rejected,Male,Service Department,c9,57732.0
435558,2014-05-03 19:25:15,Hired,Female,Operations Department,i7,31878.0
602613,2014-05-03 19:26:07,Rejected,Female,Operations Department,i7,60876.0
770165,2014-05-03 19:25:13,Hired,Female,Operations Department,i7,50356.0
102190,2014-05-03 19:24:29,Hired,Female,Operations Department,i7,77465.0
825318,2014-06-30 15:29:24,Rejected,Male,Operations Department,i7,85202.0
677490,2014-06-30 15:30:26,Rejected,Male,Operations Department,i7,66876.0
231481,2014-06-30 15:32:42,Hired,Female,Operations Department,i7,68875.0
226498,2014-06-30 15:34:19,Hired,Female,Operations Department,i7,69912.0
81536,2014-06-30 15:36:59,Hired,Male,Operations Department,i7,57554.0
177150,2014-06-30 15:37:23,Hired,Female,Operations Department,i7,8302.0
476248,2014-08-08 10:47:50,Hired,Male,Operations Department,i7,70632.0
214731,2014-08-08 10:48:18,Hired,Female,Operations Department,i7,98878.0
710689,2014-08-08 10:50:05,Hired,Male,Operations Department,i7,34404.0
298052,2014-05-31 07:51:01,Hired,Female,General Management,i6,21211.0
596092,2014-06-26 02:56:11,Hired,Don’t want to say,General Management,i6,30957.0
104664,2014-05-15 11:34:10,Hired,Female,Human Resource Department,i5,78664.0
781527,2014-05-15 11:35:40,Hired,Male,Human Resource Department,i5,92123.0
159533,2014-05-22 16:57:44,Hired,Male,Human Resource Department,i5,76523.0
81368,2014-05-22 16:58:45,Hired,Male,Human Resource Department,i5,68168.0
843289,2014-06-06 13:11:25,Hired,Female,Human Resource Department,i5,3876.0
84522,2014-06-06 16:49:52,Rejected,Male,Human Resource Department,i5,12247.0
645085,2014-06-06 16:51:01,Hired,Male,Human Resource Department,i5,27527.0
910749,2014-06-09 09:49:11,Hired,Male,Human Resource Department,i5,84552.0
726973,2014-06-09 09:50:28,Hired,Male,Human Resource Department,i5,82887.0
440340,2014-06-09 09:51:05,Hired,Male,Human Resource Department,i5,92421.0
644551,2014-06-09 09:52:07,Hired,Female,Human Resource Department,i5,68769.0
538556,2014-06-09 09:49:39,Hired,Female,Human Resource Department,i5,7313.0
713246,2014-06-25 09:10:33,Rejected,Male,Human Resource Department,i5,48995.0
808970,2014-06-27 19:35:40,Hired,Male,Human Resource Department,i5,73949.0
223386,2014-06-27 19:37:13,Rejected,Female,Human Resource Department,i5,33123.0
610446,2014-06-27 19:39:09,Hired,Male,Human Resource Department,i5,7264.0
236922,2014-06-20 09:32:45,Rejected,Male,Human Resource Department,i5,69383.0
415631,2014-06-24 12:48:06,Rejected,Male,Human Resource Department,i5,39293.0
872631,2014-06-24 12:49:08,Hired,Female,Human Resource Department,i5,85723.0
662744,2014-08-22 09:32:47,Hired,Female,Human Resource Department,i5,30372.0
153327,2014-05-30 09:35:06,Hired,Male,Operations Department,i6,70088.0
574895,2014-05-23 09:33:35,Hired,Female,Operations Department,c5,89482.0
307227,2014-05-23 09:35:04,Rejected,Male,Operations Department,c5,54160.0
473427,2014-06-07 10:44:18,Hired,Male,Operations Department,c5,24409.0
993206,2014-07-18 09:35:23,Hired,Male,Operations Department,c5,79742.0
609596,2014-07-21 11:17:30,Rejected,Male,Operations Department,c5,95702.0
911832,2014-07-21 11:17:52,Rejected,Male,Operations Department,c5,4665.0
203158,2014-07-22 13:07:10,Rejected,Male,Operations Department,c9,81419.0
844634,2014-07-22 13:10:12,Hired,Male,Operations Department,c9,85902.0
142362,2014-07-22 13:08:06,Rejected,Female,Operations Department,c9,75180.0
292591,2014-07-22 13:13:07,Hired,Female,Operations Department,c9,20789.0
950745,2014-07-22 13:07:41,Rejected,Don’t want to say,Operations Department,c9,36897.0
407392,2014-07-30 15:55:18,Hired,Male,Operations Department,c9,33426.0
438945,2014-08-04 13:21:22,Rejected,Male,Operations Department,c5,58513.0
346065,2014-08-04 13:21:47,Hired,Male,Operations Department,c5,88507.0
394250,2014-08-04 13:22:08,Rejected,Male,Operations Department,c5,54952.0
882084,2014-08-04 13:23:04,Rejected,Male,Operations Department,c5,60226.0
181952,2014-07-30 12:28:54,Hired,Male,Operations Department,c9,1351.0
484669,2014-07-30 12:32:42,Hired,Female,Operations Department,c9,26156.0
152014,2014-08-01 12:14:47,Hired,Male,Operations Department,c9,1808.0
573438,2014-08-01 12:15:44,Rejected,Male,Operations Department,c9,44750.0
340032,2014-08-05 06:33:16,Hired,Male,Operations Department,c9,73978.0
492572,2014-08-05 06:34:27,Rejected,Female,Operations Department,c9,47467.0
865052,2014-08-05 06:35:19,Rejected,Female,Operations Department,c9,18125.0
59309,2014-08-07 15:09:51,Hired,Female,Operations Department,c9,36217.0
280569,2014-05-02 09:31:19,Hired,Female,Finance Department,c9,45914.0
82756,2014-06-21 20:54:55,Rejected,Female,Finance Department,c9,26560.0
440222,2014-06-24 12:21:30,Hired,Female,Finance Department,c9,45915.0
195831,2014-06-24 12:21:59,Hired,Female,Finance Department,c9,66002.0
587861,2014-08-29 09:31:36,Hired,Male,Operations Department,c5,86256.0
355986,2014-05-19 09:31:50,Hired,Male,Service Department,b9,31623.0
706625,2014-05-19 09:36:25,Rejected,Female,Service Department,b9,40517.0
86320,2014-05-19 09:36:48,Hired,Male,Service Department,b9,75379.0
858811,2014-07-09 16:39:48,Rejected,Male,Service Department,b9,37921.0
448438,2014-07-09 16:40:13,Hired,Male,Service Department,b9,21848.0
509679,2014-07-09 16:41:13,Hired,Female,Service Department,b9,38979.0
330851,2014-05-31 15:43:00,Hired,Female,Production Department,c5,99086.0
482929,2014-05-31 15:43:59,Rejected,Male,Production Department,c5,27444.0
587398,2014-05-31 15:44:24,Rejected,Male,Production Department,c5,33554.0
448993,2014-05-31 15:44:57,Rejected,Female,Production Department,c5,75895.0
205250,2014-05-31 15:45:39,Hired,Male,Production Department,c5,15482.0
266100,2014-07-04 19:47:47,Hired,Male,Production Department,c5,88155.0
568466,2014-07-04 19:48:45,Hired,Female,Production Department,c5,46479.0
119064,2014-07-09 19:17:36,Rejected,Male,Production Department,c5,14237.0
355731,2014-07-09 19:18:37,Hired,Female,Production Department,c5,5301.0
96027,2014-07-17 18:21:59,Rejected,Male,Service Department,c5,26058.0
120567,2014-07-17 18:24:22,Rejected,Female,Service Department,c5,53350.0
926169,2014-05-13 09:33:29,Hired,Male,Operations Department,c8,74005.0
569868,2014-06-17 09:37:43,Rejected,Female,Operations Department,c8,57447.0
118591,2014-07-30 10:48:44,Hired,Male,Operations Department,c8,42927.0
500344,2014-07-30 10:49:17,Rejected,Male,Operations Department,c8,92701.0
651323,2014-07-30 10:51:49,Rejected,Female,Operations Department,c8,72220.0
791199,2014-07-30 10:49:13,Rejected,Don’t want to say,Operations Department,c8,33291.0
439089,2014-08-10 12:01:20,Rejected,Female,Operations Department,c8,97711.0
441573,2014-08-10 12:02:12,Rejected,Female,Operations Department,c8,45833.0
534643,2014-08-10 12:01:27,Rejected,Don’t want to say,Operations Department,c8,38669.0
387342,2014-08-10 12:01:58,Hired,Don’t want to say,Operations Department,c8,4639.0
749064,2014-05-28 09:33:33,Rejected,Male,Production Department,c9,70857.0
986093,2014-06-02 15:01:31,Hired,Male,Production Department,c9,90933.0
950771,2014-07-16 09:32:11,Rejected,Male,Production Department,c8,17845.0
354179,2014-07-16 09:35:39,Hired,Male,Production Department,c8,57885.0
632495,2014-08-27 09:32:26,Rejected,Male,Production Department,c9,70824.0
217137,2014-08-27 09:34:43,Hired,Male,Production Department,c9,84008.0
414677,2014-05-14 09:31:12,Rejected,Male,Service Department,c9,11887.0
914171,2014-05-21 09:31:36,Hired,Male,Service Department,c9,83231.0
434519,2014-05-21 09:32:13,Rejected,Male,Service Department,c9,69911.0
324829,2014-05-29 08:05:57,Hired,Male,Service Department,c9,41816.0
547772,2014-05-29 08:10:31,Rejected,Male,Service Department,c9,15518.0
140769,2014-05-29 15:58:26,Hired,Male,Service Department,c9,40844.0
738594,2014-05-30 19:52:09,Hired,Male,Service Department,c5,54437.0
375007,2014-05-08 16:23:58,Rejected,Male,Sales Department,c8,25106.0
351440,2014-05-08 16:25:34,Rejected,Female,Sales Department,c8,56131.0
580428,2014-05-13 10:44:48,Hired,Male,Sales Department,c8,25602.0
404793,2014-05-20 21:18:43,Hired,Male,Sales Department,c8,48910.0
635529,2014-05-20 21:19:24,Hired,Female,Sales Department,c8,2641.0
266248,2014-06-04 09:31:27,Hired,Male,Sales Department,c8,80984.0
288734,2014-06-04 09:32:07,Hired,Male,Sales Department,c8,84331.0
280722,2014-06-21 11:39:29,Hired,Female,Sales Department,c8,6329.0
369763,2014-06-28 17:08:08,Hired,Female,Sales Department,c8,40828.0
890690,2014-06-18 12:14:29,Hired,Male,Operations Department,c8,67278.0
50851,2014-06-20 10:23:01,Hired,Male,Operations Department,c8,54399.0
482193,2014-06-20 10:25:00,Rejected,Don’t want to say,Operations Department,c8,4341.0
248927,2014-07-01 17:49:09,Hired,Male,Operations Department,c8,65670.0
161102,2014-07-02 13:32:17,Rejected,Male,Operations Department,c8,82259.0
581490,2014-06-16 09:32:10,Hired,Female,General Management,c5,74944.0
998680,2014-08-25 09:33:00,Hired,Male,Service Department,c5,75715.0
43618,2014-08-25 09:31:59,Rejected,Female,Service Department,c5,52349.0
697349,2014-06-16 09:31:24,Hired,Male,Production Department,c5,6018.0
546459,2014-06-16 09:35:05,Hired,Female,Production Department,c5,24050.0
489333,2014-06-16 09:37:25,Rejected,Male,Production Department,c5,29794.0
408311,2014-06-16 09:37:49,Hired,Male,Production Department,c5,50973.0
729470,2014-06-23 00:58:20,Rejected,Female,Production Department,c9,2229.0
656502,2014-07-14 09:32:01,Hired,Female,Production Department,c9,57388.0
996016,2014-07-22 15:05:02,Hired,Male,Production Department,c5,78167.0
83297,2014-07-22 15:07:47,Hired,Male,Production Department,c5,25911.0
998767,2014-07-24 10:41:16,Rejected,Female,Production Department,c5,99178.0
93533,2014-07-24 10:42:32,Hired,Male,Production Department,c5,45429.0
208383,2014-07-24 15:38:07,Hired,Male,Production Department,c5,94033.0
979283,2014-08-11 09:32:04,Hired,Male,Production Department,c5,49733.0
339547,2014-08-11 09:32:48,Hired,Female,Production Department,c5,56545.0
715346,2014-08-11 09:33:45,Hired,Female,Production Department,c5,71548.0
738113,2014-05-02 05:36:49,Hired,Female,Sales Department,c8,36205.0
869596,2014-05-02 05:37:40,Hired,Female,Sales Department,c8,23770.0
484750,2014-05-02 05:39:39,Rejected,Female,Sales Department,c8,70206.0
994801,2014-05-02 05:41:13,Hired,Female,Sales Department,c8,37277.0
327634,2014-07-31 10:38:51,Rejected,Female,Sales Department,c8,58294.0
560195,2014-07-31 10:41:37,Hired,Female,Sales Department,c8,88998.0
249505,2014-08-13 12:10:21,Hired,Male,Sales Department,c8,91251.0
973017,2014-08-21 08:25:57,Hired,Male,Sales Department,c8,8803.0
896284,2014-08-21 08:28:56,Rejected,Male,Sales Department,c8,81268.0
